# data1
 23413.6 22853.7
 23567.4 23320.3
 22352.2 23794.8
 22529.1 24122.1
 23799.8 24299.5
 23094.4 24418.1
 22934 24401.5
 23724.1 24246.3
 22018.2 24023.3
 23299 23614.9
 23007.9 23176
 23272.8 22727.4
 22416.2 22329.2
 23573.4 21955.3
 23293.7 21744.1
 22297.1 21680.1
 22958 21685
 23485.5 21822.4
 22905.6 22118.9
 22806 22490.2
 22490.8 22886.2
 22947.6 23243.2
 22464.5 23562.3
 23388.1 23777.7
 22973.8 23947.8
 23062.9 24019.7
 22981.6 23994.3
 23024.4 23868.4
 23585.9 23665
 22936.1 23449.2
 23678.8 23191.6
 23566.1 22984.3
 23240.3 22833.9
 23081.3 22724.1
 23044.5 22650.7
 23078.5 22617.8
 22088.8 22621.4
 23510.3 22585.9
 22901.9 22637.1
 23480 22720.1
 23510.5 22878.5
 22644 23089.9
 23036.3 23258.5
 24017.4 23413
 22954.1 23615.8
 23402.9 23754.9
 21586.7 23839.2
 23687.7 23718.4
 22882.8 23587.7



# data4
 22954 23014.4
 22471.8 23023.8
 23357.5 23041.9
 22478 23051.1
 23032.4 23065.7
 23388.4 23083.7
 23033 23098
 22753.1 23109.3
 23247.9 23125.4
 23117.1 23140.1
 24079.3 23164.3
 23203.1 23179.5
 23527.9 23197.8
 23409.3 23214.8
 22953.9 23227.1
 22849.6 23238.2
 22674.6 23247.4
 23672.6 23266.5
 22550.7 23274.1
 21682.6 23273
 22632.6 23281.1
 22758.4 23290.4
 22011.8 23292.1
 23044.8 23304
 22572.5 23311
 23013.4 23322.3
 22927.9 23332.5
 22680.7 23340.2
 22983.7 23350.7
 23449.9 23365.8
 23209.5 23378.3
 22646.6 23385.1
 23722.6 23402.4
 23424.6 23416.7
 22854.2 23425.1
 23358.3 23438.4
 23628 23454.2
 23045.6 23464.1
 22880 23472.2
 23598.2 23487.3
 22365.9 23490
 22957.7 23498.4
 22787.9 23505
 23059.7 23514.2
 23860.4 23531.3
 23018.9 23539.8
 22821.4 23546.2
 22866.8 23552.9
 22721.1 23558
 22226.6 23558.1
 22530.9 23561
 23423.8 23572.8
 23577.8 23585.9
 22362.8 23586.8
 22539.9 23589.3
 23810.8 23604.4
 23105.6 23612.3
 22945.4 23618.5
 23735.7 23632.4
 22030 23629.2
 23311 23638.7
 23020.1 23645.1
 23285.2 23654
 22428.8 23654.2
 23586.2 23665.9
 23306.7 23674.7
 22310.3 23673.4
 22971.4 23678.6
 23499.1 23688.9
 22919.4 23693.3
 22820 23696.6
 22505 23696.6
 22962 23701.1
 22479.1 23700.6
 23402.9 23709.3
 22988.8 23713.7
 23078.1 23718.8
 22997 23723.1
 23040 23727.6
 23601.7 23737.7
 22952.1 23741.1
 23695 23751.9
 23582.5 23761.4
 23256.9 23767.6
 23098.1 23772
 23061.5 23776
 23095.7 23780.2
 22106.2 23774.4
 23527.9 23782.7
 22919.7 23784.8
 23498 23792.6
 23528.7 23800.6
 22662.4 23799.8
 23054.9 23802.9
 24036.2 23815.6
 22973.1 23817.6
 23422.1 23824
 21606.1 23812.2
 23707.3 23821.2
 22902.6 23822.1



# data5
 22954 23014.4
 22471.8 23023.8
 23357.5 23041.3
 22478 23050.3
 23032.4 23064.1
 23388.4 23081.2
 23033 23095
 22753.1 23105.8
 23247.9 23121.1
 23117.1 23135
 24079.3 23158.4
 23203.1 23173.7
 23527.9 23192.1
 23409.3 23209.6
 22953.9 23222.4
 22849.6 23233.9
 22674.6 23243.1
 23672.6 23261.6
 22550.7 23269.1
 21682.6 23267.1
 22632.6 23273.1
 22758.4 23279.7
 22011.8 23278.1
 23044.8 23285.7
 22572.5 23288.2
 23013.4 23294.4
 22927.9 23299.4
 22680.7 23301.5
 22983.7 23306
 23449.9 23314.8
 23209.5 23321.2
 22646.6 23321.8
 23722.6 23332.5
 23424.6 23340.5
 22854.2 23342.8
 23358.3 23349.7
 23628 23359.1
 23045.6 23362.9
 22880 23364.8
 23598.2 23373.2
 22365.9 23369.5
 22957.7 23370.8
 22787.9 23369.9
 23059.7 23371.2
 23860.4 23380.2
 23018.9 23381.1
 22821.4 23379.7
 22866.8 23378.2
 22721.1 23374.7
 22226.6 23365.7
 22530.9 23358.7
 23423.8 23359.8
 23577.8 23362.6
 22362.8 23353.4
 22539.9 23345
 23810.8 23348.6
 23105.6 23345.6
 22945.4 23340.8
 23735.7 23343.6
 22030 23329.7
 23311 23327.4
 23020.1 23322.2
 23285.2 23319.4
 22428.8 23308
 23586.2 23307.5
 23306.7 23304.4
 22310.3 23291.4
 22971.4 23284.2
 23499.1 23282
 22919.4 23274.2
 22820 23265.2
 22505 23252.7
 22962 23244.1
 22479.1 23230.5
 23402.9 23225.5
 22988.8 23216.6
 23078.1 23208.4
 22997 23199.4
 23040 23190.7
 23601.7 23187.6
 22952.1 23178.4
 23695 23176.5
 23582.5 23174.1
 23256.9 23168.8
 23098.1 23162
 23061.5 23154.9
 23095.7 23148.1
 22106.2 23131.4
 23527.9 23128.1
 22919.7 23119.2
 23498 23115.9
 23528.7 23113.3
 22662.4 23102.5
 23054.9 23095.3
 24036.2 23098
 22973.1 23090.9
 23422.1 23088.3
 21606.1 23067.8
 23707.3 23067.2
 22902.6 23059.1



